id,dominio,titulo,invariante,severidad,severidad_original,probabilidad,impacto,evidencia,remediacion,esfuerzo,confianza,revision_adversarial
B-21,B-estructura-leads,GET /completar/:token devuelve la Persona entera con include: la lista de PII falla abierta,INV-10,MEDIO,,BAJA,"Hoy sale de más lo justo para no notarlo. El día que se añada una columna sensible a `Persona` —una nota interna, una marca de riesgo, un resultado del RUI— saldrá sola por una ruta pública sin que nadie tome ninguna decisión, y no habrá revisión que lo cace porque no hay línea que cambiar.",backend/src/preinscripcion/preinscripcion.service.ts:612-620 y :638; :684; :1391-1416; backend/src/crm/clase-de-dato.ts:16-21; NO ENCONTRADO: `@Throttle` en preinscripcion.controller.ts,Sustituir el `include` por un `select` explícito con los campos que el formulario necesita. Es el mismo argumento que sostiene la lista blanca de `clase-de-dato.ts`: un campo nuevo no debe empezar a salir solo porque alguien lo añadió al modelo.,S,CONFIRMADO EN CODIGO,
D-10,D-papelera,Convertir un lead son dos transacciones distintas: una caida entre medias parte la cadena y permite ficha duplicada,"INV-5, INV-7, INV-9",MEDIO,,BAJA,"Persona duplicada en el CRM sin que ninguna restriccion lo impida, lead que dice estar pendiente cuando ya tiene ficha, y trazabilidad de origen perdida. Y con la papelera encima, el operador vera dos fichas identicas y archivara una de las dos a ciegas.","backend/src/leads/conversion.service.ts:142-158 (crm.crear) y :176-184 (leadEntrante.update, fuera de transaccion) · backend/prisma/schema.prisma:875 (accionFormacionId String?) y :955 (el @@unique) · mismo hueco descrito en docs/arquitectura/00-mapa-actual.md:204-208","Envolver crm.crear() y el leadEntrante.update() en una sola $transaction, y sacar de ella lo que toca fuera -- la constancia y el encolado del RUI (:167-172 y :191-198) -- por outbox, no con un await dentro, que es lo que pide INV-9. Aparte, y es lo que de verdad cierra el duplicado: la unicidad de ficha viva no puede depender de una columna anulable. Anadir un indice unico parcial ON participantes(""convenioId"",""personaId"") WHERE ""archivadoEn"" IS NULL AND ""accionFormacionId"" IS NULL, que es la regla que el negocio da por hecha y que hoy no existe en ningun sitio.",M,CONFIRMADO EN CODIGO,"La conclusion es correcta pero el diagnostico esta incompleto, y la frase «no existe en ningun sitio» es falsa. La regla SI existe en aplicacion, dos veces: crm.service.ts:1023-1036 lanza ConflictException «Esta persona ya esta en esa accion de formacion», y preinscripcion.service.ts:317-324 hace el"
D-13,D-papelera,Una bandera que un camino de lectura olvida: politicaVigente no mira vigenteHasta,INV-10,MEDIO,,BAJA,"Hoy no da un fallo visible porque el indice parcial hace que la de mayor version sea casi siempre la vigente. Pero es el fallo TIPO que va a tener archivadoEn: la bandera existe, la mayoria la respeta, uno la olvida, y el fallo no se ve hasta que hay datos raros. Lo cito porque es la prueba de que el patron «cada consulta se acuerda del filtro» ya fallo una vez en este repo.","backend/src/crm/constancia-de-autorizacion.ts:20-30 (sin vigenteHasta) frente a backend/src/politicas/politicas.service.ts:77-91 (vigentePublica, con vigenteHasta: null) · el indice parcial que garantiza una sola viva: migrations/20260814120000_politica_por_destinatario/migration.sql:19-21","Que politicaVigente() filtre vigenteHasta: null y quitar el orderBy: version desc, que deja de hacer falta cuando el indice parcial garantiza que solo hay una. Son dos lineas. Y sirve de argumento en el ADR: por eso D-02 propone una extension de Prisma Client en vez de confiar en 72 where.",S,CONFIRMADO EN CODIGO,
E-09,E-calendario,"«Nadie se queda fuera de un sitio que ya ocupa» es un if fuera de la transacción, sin CHECK que lo respalde",INV-4,MEDIO,,BAJA,"Una cobertura con más gente dentro que su `cuposMaximos`. A partir de ahí, el aula está sobrevendida y nada lo detecta: el CHECK que sí existe (`ofertas_cupos_dentro_del_tope`, migration.sql:389-390) protege `Oferta.cuposOcupados`, que cuenta reservas, no participantes. Es el mismo patrón que INV-4 quiere erradicar: la garantía la da un if y no la base. La ventana es estrecha —hacen falta un coordinador bajando cupos y un asesor inscribiendo a la vez—, de ahí la probabilidad baja.","backend/src/cronograma/cronograma.service.ts:192-203, :215-222, :224; backend/prisma/migrations/20260729000000_modelo_inicial/migration.sql:275-278","Mover el `findFirst` con su `_count` dentro de la transacción, después de tomar el `FOR UPDATE` de la oferta; con eso la ventana se cierra, porque `cambiarEtapa` se serializa contra esa misma fila. Y añadir la red que falta en la base: `CHECK (""cuposMaximos"" >= ""cuposBase"" AND ""cuposBase"" >= 0)` sobre `grupos_cobertura`, que además hoy no impide ni cupos negativos. El invariante «participantes vivos <= cuposMaximos de la cobertura» no se puede expresar como CHECK de fila y necesita su propia decisión — es candidato al ADR de estrategia anti-sobrecupo que la ficha ya lista.",M,CONFIRMADO EN CODIGO,"El techo de la cobertura se puede rebasar SIN concurrencia ninguna, por dos rutas de admin que el auditor no abrió. `asignar` cuenta ocupación solo a nivel de OFERTA (`ocupadas >= oferta.cuposMaximos`, crm.service.ts:3459-3475, con exención por `sobrecupoMotivo`) y después escribe `coberturaId` sin "
E-14,E-calendario,"El enlace lead→participante existe (la Fase 0 se equivoca), pero se corta solo al borrar la ficha",INV-7,MEDIO,,BAJA,"Dos cosas. Primera, y es lo que más importa ahora: el mapa de Fase 0 está desactualizado en uno de sus diez hallazgos críticos, y si se planifica Fase 2 contra él se va a presupuestar un trabajo que ya está hecho. Segunda: borrar un participante rompe la trazabilidad hacia atrás sin dejar constancia, justo en el único borrado físico que queda vivo.",backend/prisma/schema.prisma:783 y :789,"Corregir el hallazgo 8 del mapa —lo pide INV-10 tanto como el código—. Y cuando se resuelva el borrado lógico de participante (que es lo que INV-1 e INV-2 piden de todas formas), este `SetNull` deja de dispararse solo; mientras tanto, no cambiar el `onDelete` sin decidir antes qué es un lead cuya ficha desapareció. La respuesta correcta es que la ficha no debe desaparecer.",S,CONFIRMADO EN CODIGO,
G-11,G-cupos,"La cascada que infla el contador: cuantificada, y con menos alcance del que Fase 0 sugiere",INV-4,MEDIO,,BAJA,"Por cada evento: N sillas muertas en esa oferta, permanentes, sin excepcion ni log ni alerta. La oferta deja de venderse cuando el contador inflado alcanza `cuposMaximos`, y `promoverListaDeEspera` (reservas.service.ts:390) deja de promover porque calcula los libres sobre ese mismo contador. El unico detector es `pnpm db:estado` (backend/prisma/estado.ts:44-51), que hay que invocar a mano y que solo imprime: sin CI y sin planificador (Fase 0, seccion 1), nadie lo corre.",backend/prisma/schema.prisma:294 (Cascade) contra :935 (Restrict); backend/prisma/borrar-reservas.ts:82-87 (decrementa antes de borrar: correcto) y :95-100 (comprueba descuadre despues); backend/prisma/prueba-carga.ts:70-71 (borra sin decrementar); grep empresa.delete sobre backend/src: cero resultados,"No cambiar la cascada: cambiarla a Restrict romperia el borrado legitimo de `borrar-reservas.ts`, que si cuadra el contador. Lo que hace falta es la deteccion y la puerta. (a) Meter la consulta de estado.ts:44-51 en el vigilante periodico con codigo de salida distinto de cero — REPORTA, no corrige, segun vigilante-consistencia.md. (b) Anadir a `borrar-reservas.ts` la misma consulta de comprobacion que ya trae en :95-100 como puerta y no como informe: hoy imprime «DESCUADRE en N ofertas» y sale con exito. (c) Documentar en un ADR que `cuposOcupados` no se puede reconstruir sin las reservas, y que por eso ningun camino puede borrar una Reserva sin decrementar primero.",M,CONFIRMADO EN CODIGO,"`borrar-reservas.ts` cuadra el contador, si — pero es un borrado FISICO de entidades de negocio, con nombre de comando propio (`pnpm db:borrar-reservas`, backend/package.json:38), que ademas destruye la auditoria por cascada: `MovimientoReserva.reserva` es `onDelete: Cascade` (schema.prisma:335) y `"
G-14,G-cupos,Una mutacion que mueve el contador va declarada con permiso de LECTURA,INV-3,MEDIO,,BAJA,El modelo de permisos deja de ser legible: no se puede auditar quien puede tocar los cupos leyendo los decoradores. Y la unica barrera efectiva es un `@Roles` que nada obliga a mantener.,"backend/src/tableros/tableros.controller.ts:112-118 (@Requiere('reserva','VER') sobre un @Post que muta)","Cambiar a `@Requiere('reserva', 'ESCRIBIR')` y conservar el `@Roles(SUPERADMIN)`. Y de paso: revisar el resto de `@Post`/`@Patch`/`@Delete` con `@Requiere(..., 'VER')` en los 19 controladores, que es una consulta de un minuto y no la ha hecho nadie.",S,CONFIRMADO EN CODIGO,"El permiso mal etiquetado es real, pero el hallazgo se queda corto y se marca MEDIO cuando en la misma ruta se pierde un dato: esa cancelacion NO deja constancia de QUIEN la hizo. `tableros.service.ts:1175-1184` crea el `MovimientoReserva` sin `adminId` y sin `ip`, aunque la columna existe (`schema."
B-23,B-estructura-leads,Al reasignar una ficha no se guarda quién la tenía antes,INV-3,BAJO,,ALTA,«¿Quién tenía esta ficha en marzo?» sólo se contesta reconstruyendo la cadena entera de notas. Para una reclamación sobre gestión comercial —o para saber a quién se le pasó por alto un lead— eso no basta.,backend/src/crm/crm.service.ts:1707-1710 y :1218; backend/src/crm/clase-de-dato.ts:22-72; backend/prisma/schema.prisma:989,"Añadir `asesorId` a `CLASE_POR_CAMPO` (clase FORMACION, es de la ficha del curso y no de la persona) y guardar el nombre del asesor saliente en la nota del movimiento: «De Ana a Beto».",S,CONFIRMADO EN CODIGO,
D-14,D-papelera,"El unico archivado que existe es un booleano mudo: no dice cuando, ni quien, ni por que, y no se audita","INV-2, INV-3",BAJO,,ALTA,"Alguien archiva la pregunta obligatoria de un formulario publicado y no queda constancia de quien fue ni cuando. Como precedente es peligroso: si la papelera de leads y participantes se construye copiando esta forma, nace sin las tres columnas que el encargo pide.","backend/prisma/schema.prisma:444-445 y :473 · backend/src/formularios/formularios.service.ts:770-789 (archiva sin auditar) y :765 (desarchiva sin auditar) · grep -n ""auditoria\|Auditoria"" backend/src/formularios/formularios.service.ts -> cero coincidencias","Al hacer la migracion de papelera, alinear los tres modelos con el mismo vocabulario -- archivadoEn, archivadoPorId, archivadoMotivo -- y dejar Pregunta.archivada y Opcion.archivada como columnas derivadas hasta poder retirarlas, siguiendo expand -> migrate -> contract de INV-8: primero se anaden las columnas nuevas y se escriben las dos a la vez, luego se migran las lecturas, y solo despues se retira el booleano. Una sola palabra para una sola cosa: hoy conviven archivada, activo, visible, vigenteHasta, canceladaEn, revocadaEn y esDePrueba, y solo tres significan de verdad lo mismo. Eso va al ADR de borrado logico, con el criterio escrito de cual usar cuando.",M,CONFIRMADO EN CODIGO,
E-13,E-calendario,El estado POR_AVISAR de la ventana está declarado y no lo escribe nadie,NINGUNO,BAJO,,ALTA,"Quien lea el tipo para entender la máquina de estados de la ventana contará cinco situaciones donde el sistema distingue cuatro, y escribirá un `switch` con una rama muerta. Es el mismo patrón que la ficha señala en `AJUSTE_ADMIN`: un estado que nadie escribe es un error de diseño, no una reserva para el futuro.",backend/src/crm/calendario-inscripcion.ts:89 y :113-116,"Quitarlo. Si de verdad hace falta distinguir «aún no toca avisar» de «ya toca», entonces hay que escribirlo en el cálculo y darle significado; pero eso es una decisión, no una casilla. Cuando se levante la máquina de estados de «Evento de agenda» que la ficha encarga, este tipo es el punto de partida y conviene que llegue limpio.",S,CONFIRMADO EN CODIGO,
E-15,E-calendario,inscritosSinGrupo cuenta el hueco más caro del cronograma y no lo llama nadie,NINGUNO,BAJO,,ALTA,"Es exactamente la lista de gente que se queda atascada entre inscripción y aula, y es invisible. Se cruza con E-07: el vigía avisa de los grupos a los que les faltan personas, y este método sabe de las personas a las que les falta grupo. Las dos mitades del mismo problema están calculadas y ninguna se enseña.",backend/src/crm/matricula.ts:116-120,Sacarlo por el mismo endpoint que E-07. Es una cifra y una consulta que ya está escrita; el coste es el del controlador.,S,CONFIRMADO EN CODIGO,"La mitad más grande de esa población ya es visible. `revisar` empuja el motivo «no tiene grupo asignado» (completitud.ts:137) y `alistamiento` lo devuelve agrupado por motivo y con hasta 300 personas (sep.service.ts:74-97), servido por `GET admin/…/alistamiento` (sep/sep.controller.ts:26): un INSCRI"
G-12,G-cupos,CORRECCION A FASE 0: `POST /preinscripcion/:slug` no viola INV-4,NINGUNO,BAJO,,ALTA,"Corregir esto importa para no gastar la Fase 2 blindando un camino que ya esta bien y dejar sin blindar los que no lo estan (G-01 y G-03). El riesgo real de esta ruta es de volumen y de datos personales, y ese sigue en pie.","backend/src/preinscripcion/preinscripcion.service.ts:335 (etapa INTERESADO), :199-209 (si mira abierta/visible), :318-327 (idempotente), :1352-1366 (solo asciende a DATOS_COMPLETOS); backend/src/crm/etapas.ts:30-34 (OCUPAN_SILLA); backend/prisma/schema.prisma:878 (default INTERESADO)","Retirar este punto de la lista de violaciones de INV-4 en docs/arquitectura/00-mapa-actual.md:540-541 y reabrirlo como hallazgo del dominio de datos personales: ruta publica sin guard que crea `Persona` y `Participante`. Si se quiere cerrar tambien por aforo, lo barato es rechazar la preinscripcion cuando el panel diga LLENO reusando `PanelDeCupos.deLaOferta` — pero es una mejora de experiencia, no una barrera de invariante.",S,CONFIRMADO EN CODIGO,
A-16,A-webhook-leads,"El limite de tamano del cuerpo no esta fijado en ningun sitio, y `carga` es JSONB sin cota propia",NINGUNO,BAJO,,BAJA,"El limite efectivo acaba siendo el que traiga body-parser por defecto —cien kilobytes— y eso es INFERIDO, no hay linea que lo diga: nadie que lea el codigo sabe cual es el tope, y un cambio de version de Nest o de Express puede moverlo sin que nadie lo note. Los diecinueve megas y pico de diferencia entre lo que nginx acepta y lo que el backend acepta se traducen en un 413 generado por Express con cuerpo HTML, no en un mensaje del sistema. Con el tope al alza, `carga` deja escribir objetos grandes en la tabla desde una ruta sin sesion.",backend/src/main.ts:93 y :98-106 (ningun limite configurado); docker/nginx/default.conf:9 (20M); backend/src/leads/dto.ts:88-90 (`@IsObject` sin validacion anidada),"Fijar el limite explicitamente en `main.ts` (`app.use(json({ limit: '256kb' }))` y el equivalente para el raw de Meta), documentarlo al lado del `client_max_body_size` de nginx para que las dos cifras se lean juntas, y anadir un tope de tamano serializado a `carga` antes de escribirla.",S,CONFIRMADO EN CODIGO,
